"","X.1","X","gnb","tnb","gns","farmer","optim","rep","landscape"
"286",286,286,101144533995031,48055991614445,5505673002.60414,7832187.1969543,"GNB + TNB + GNS",56,10
"287",287,287,100864861655525,38699815352855.9,5552463253.4098,7906147.0257983,"GNB + TNB + GNS",56,11
"288",288,288,102611713760154,54326137290458.3,5450114028.07697,7734882.3195675,"GNB + TNB + GNS",56,12
"289",289,289,102722319032538,54312150491332,5489818848.09634,7799583.29773514,"GNB + TNB + GNS",56,13
"290",290,290,99533915972352.2,38831027753683.1,5541156957.07507,7911152.58524405,"GNB + TNB + GNS",56,14
"291",291,291,103140439426999,53592122774597.6,5497218035.96108,7808942.86223948,"GNB + TNB + GNS",56,15
"292",292,292,98569655011909.3,58406564207204.8,5388475454.41025,7704255.30691087,"GNB + TNB + GNS",56,16
"293",293,293,99892723517096.8,46372810369501.2,5523615839.63359,7855826.47908093,"GNB + TNB + GNS",56,17
"294",294,294,102636137690227,45230229639436.4,5518312502.50325,7826219.52798028,"GNB + TNB + GNS",56,18
"295",295,295,102549488285476,46000220020370,5516520845.01335,7822359.02136913,"GNB + TNB + GNS",56,19
"296",296,296,98768081429823.4,46491344935894.1,5510311659.3497,7851520.92803517,"GNB + TNB + GNS",56,20
"297",297,297,101133278716966,56884125161279,5449435172.43073,7713325.00176959,"GNB + TNB + GNS",56,21
"298",298,298,101756256364267,55341736315272.5,5439558982.00414,7739402.49809922,"GNB + TNB + GNS",56,22
"299",299,299,98327413100132.1,47305704802576.4,5512630293.37204,7855941.12326016,"GNB + TNB + GNS",56,23
"300",300,300,100173702780224,47446106926174.2,5509560304.77697,7860854.45718668,"GNB + TNB + GNS",56,24
"301",301,301,102046011520797,55720541449382.5,5438522004.8497,7740363.48666736,"GNB + TNB + GNS",56,25
"302",302,302,98231324539191.6,57160908914824.6,5392745519.66317,7702754.00584116,"GNB + TNB + GNS",56,26
"303",303,303,102129592877654,54039228727228,5501075715.8211,7814096.06114646,"GNB + TNB + GNS",56,27
"304",304,304,106179063251412,43426737777751.1,5584788231.81467,7860568.01907094,"GNB + TNB + GNS",57,1
"305",305,305,108269513223307,46015087232259.4,5583660066.59412,7834607.3515185,"GNB + TNB + GNS",57,2
"306",306,306,96126900769487.6,64661482633511.2,5371709973.42847,7689154.03693158,"GNB + TNB + GNS",57,3
"307",307,307,98719276496423.9,63948362147314.7,5398399584.06587,7699829.40472237,"GNB + TNB + GNS",57,4
"308",308,308,102355671257106,56810090258343.8,5481005329.17733,7759785.36408089,"GNB + TNB + GNS",57,5
"309",309,309,105659930201611,51829492632009.1,5503152277.53476,7793248.08857543,"GNB + TNB + GNS",57,6
"310",310,310,106704586902328,46185633808238.6,5557333253.95776,7816481.77592419,"GNB + TNB + GNS",57,7
"311",311,311,103812367087583,51071371497270.7,5543896792.45809,7822517.75114229,"GNB + TNB + GNS",57,8
"312",312,312,98352444502426,62358541020710.6,5425496133.8937,7723323.5312304,"GNB + TNB + GNS",57,9
"313",313,313,102409421882663,58961283577952.3,5462414324.11473,7721401.83803997,"GNB + TNB + GNS",57,10
"314",314,314,100981731663413,60875010429997.6,5424881158.85396,7721548.86134398,"GNB + TNB + GNS",57,11
"315",315,315,106392253546790,49934767788040.5,5520140741.42046,7780621.52234542,"GNB + TNB + GNS",57,12
"316",316,316,107357354868110,48668819598268.6,5528788800.40889,7795049.81376212,"GNB + TNB + GNS",57,13
"317",317,317,99787938855849.2,61798922496513.6,5424314442.04098,7690324.52393406,"GNB + TNB + GNS",57,14
"318",318,318,103562281738788,54838074832056.7,5474454665.07458,7759732.61603971,"GNB + TNB + GNS",57,15
"319",319,319,99540969720340.4,61252358922836,5436845612.68224,7712638.9437694,"GNB + TNB + GNS",57,16
"320",320,320,104545439418616,53825280697908.2,5493922966.69787,7788618.26697959,"GNB + TNB + GNS",57,17
"321",321,321,104622484057781,53231159501685.5,5533205505.38095,7812325.24262838,"GNB + TNB + GNS",57,18
"322",322,322,99577854923614.1,59616150828999.4,5449992731.19887,7722065.78751936,"GNB + TNB + GNS",57,19
"323",323,323,102556971029816,55419197662859,5449285737.9382,7750080.49238533,"GNB + TNB + GNS",57,20
"324",324,324,104600280867366,47374755774363,5553959775.09958,7818436.00712998,"GNB + TNB + GNS",57,21
"325",325,325,99318095659144.7,62733611763238.5,5411325878.95541,7698323.38588669,"GNB + TNB + GNS",57,22
"326",326,326,102848496024294,54043447869433,5483882380.97518,7780330.66911563,"GNB + TNB + GNS",57,23
"327",327,327,99568476756724.1,62839692059961.1,5411034171.26272,7696913.40606734,"GNB + TNB + GNS",57,24
"328",328,328,105337603638093,47106250232207.8,5532975742.29789,7804619.0945152,"GNB + TNB + GNS",57,25
"329",329,329,103616585946288,55402571226123.8,5460558120.6845,7750075.51881053,"GNB + TNB + GNS",57,26
"330",330,330,104864810930110,54345460780752.2,5483753978.88176,7767809.9815682,"GNB + TNB + GNS",57,27
"331",331,331,105957110695200,49048042448275.8,5526245719.01745,7802811.30575203,"GNB + TNB + GNS",57,28
"332",332,332,106278844842353,49566281809422.2,5525265323.05761,7789194.72757868,"GNB + TNB + GNS",57,29
"333",333,333,106225464084034,41295793637789.4,5560067213.23116,7857849.70062213,"GNB + TNB + GNS",58,1
"334",334,334,96101218754867.6,60867166048982.6,5395834141.75722,7684145.68637534,"GNB + TNB + GNS",58,2
"335",335,335,99470915949991.5,60281575235213.3,5428762950.71301,7723000.09465278,"GNB + TNB + GNS",58,3
"336",336,336,103406430744262,52077745387164.4,5506288560.24687,7796249.39265693,"GNB + TNB + GNS",58,4
"337",337,337,104699614372514,49445340688777.3,5514869476.11737,7816588.44155716,"GNB + TNB + GNS",58,5
"338",338,338,105197424949697,47762078071745,5543619966.1077,7851703.54153358,"GNB + TNB + GNS",58,6
"339",339,339,101075965631759,59296254025598.2,5448242723.57068,7717577.13764719,"GNB + TNB + GNS",58,7
"340",340,340,103797949912635,50476400188156.5,5523297899.24333,7832084.79655222,"GNB + TNB + GNS",58,8
"341",341,341,105539683731740,44191735551542.2,5544010867.18771,7827477.26450215,"GNB + TNB + GNS",58,9
"342",342,342,102825948245920,58193712703281.2,5467255945.24663,7727001.28705486,"GNB + TNB + GNS",58,10
"343",343,343,105529269440238,41923503412817.3,5555706679.83278,7851856.10706917,"GNB + TNB + GNS",58,11
"344",344,344,100372092220025,59969482873184.6,5445156318.90679,7718946.66165836,"GNB + TNB + GNS",58,12
"345",345,345,102240291014168,55206814130119.1,5488210137.29495,7771888.22801117,"GNB + TNB + GNS",58,13
"346",346,346,102623645827946,43892252086297.8,5545424184.39687,7899509.2058988,"GNB + TNB + GNS",58,14
"347",347,347,102659625509015,47779638983453.2,5533577483.034,7862029.33506293,"GNB + TNB + GNS",58,15
"348",348,348,103557693138765,54331172183464.6,5496746163.22122,7778344.63610097,"GNB + TNB + GNS",58,16
"349",349,349,100726266796359,57031513574372.2,5470662020.4651,7750353.17962152,"GNB + TNB + GNS",58,17
"350",350,350,103797299367146,53985105490353.4,5477607047.90278,7768747.97469972,"GNB + TNB + GNS",58,18
"351",351,351,102687040607961,55602796603182.3,5483920972.69366,7757642.35289375,"GNB + TNB + GNS",58,19
"352",352,352,102744894906069,56217473606133.2,5473255876.22358,7724153.09510338,"GNB + TNB + GNS",58,20
"353",353,353,102970146957104,55879766513689,5472546700.7483,7765095.14920717,"GNB + TNB + GNS",58,21
"354",354,354,103690142960855,53989194936197.9,5477244347.34252,7770082.37843093,"GNB + TNB + GNS",58,22
"355",355,355,98685027240101.1,60338882047154.6,5400062588.82857,7694609.52013305,"GNB + TNB + GNS",59,1
"356",356,356,107552811717110,60053439985888.7,5497266810.26713,7749089.97559977,"GNB + TNB + GNS",59,2
"357",357,357,107455042779745,43156049414741.9,5592940619.46297,7851490.0462373,"GNB + TNB + GNS",59,3
"358",358,358,99529804054388.7,60093613473061.5,5389385146.13649,7686894.15406464,"GNB + TNB + GNS",59,4
"359",359,359,105945559142869,55525062747053.2,5505672222.78986,7772190.84867508,"GNB + TNB + GNS",59,5
"360",360,360,102113971456923,46221530119299.1,5550829131.68997,7840753.96428618,"GNB + TNB + GNS",59,6
"361",361,361,106239249825039,49973003526553.8,5501651718.82381,7777653.00614694,"GNB + TNB + GNS",59,7
"362",362,362,107213953651279,58430437658236.8,5499821101.34801,7738674.53859575,"GNB + TNB + GNS",59,8
"363",363,363,103325535682878,44626067593503.1,5550106066.20595,7854445.29339905,"GNB + TNB + GNS",59,9
"364",364,364,103674699042384,43598269067407.1,5538855212.52224,7867037.25934186,"GNB + TNB + GNS",59,10
"365",365,365,104599955586261,49382118872087.6,5511118514.71967,7812369.76752889,"GNB + TNB + GNS",59,11
"366",366,366,106850938178353,48421992401441.6,5534761307.04012,7816770.58334195,"GNB + TNB + GNS",59,12
"367",367,367,106930694580824,47461015174663.8,5521404275.30063,7827124.82916182,"GNB + TNB + GNS",59,13
"368",368,368,106719725207108,49051864403407.6,5520202900.70804,7811352.35071832,"GNB + TNB + GNS",59,14
"369",369,369,107265759191757,47657903942846.6,5515955452.14783,7814637.95445407,"GNB + TNB + GNS",59,15
"370",370,370,107502375936263,47062127767496.1,5517685714.24328,7823417.68245512,"GNB + TNB + GNS",59,16
"371",371,371,104015673529296,53418136108017,5497807158.17897,7783357.32270391,"GNB + TNB + GNS",60,1
"372",372,372,103595550718601,57531768437063.2,5473537366.22925,7750107.28988513,"GNB + TNB + GNS",60,2
"373",373,373,102325959313625,44915418015198.5,5537162990.98482,7873490.45208868,"GNB + TNB + GNS",60,3
"374",374,374,101751107706074,50368793586460.9,5513136460.57924,7814372.67954749,"GNB + TNB + GNS",60,4
"375",375,375,103090980044464,50040543806336,5527985634.78458,7816183.51829564,"GNB + TNB + GNS",60,5
"376",376,376,104010113115460,56125863490997.8,5473447216.15318,7762397.30461675,"GNB + TNB + GNS",60,6
"377",377,377,103647532489080,53821931862649,5496150498.45654,7786250.82825051,"GNB + TNB + GNS",60,7
"378",378,378,102813564235036,52909676123623.8,5499305689.30426,7797262.78779222,"GNB + TNB + GNS",60,8
"379",379,379,103278085362470,50864101852158.5,5498781371.26195,7792722.33324666,"GNB + TNB + GNS",60,9
"380",380,380,107554187948941,46791529618077.2,5561322369.05087,7832622.20322232,"GNB + TNB + GNS",61,1
"381",381,381,108617296616959,47637488859227.9,5555432503.48215,7830335.36755529,"GNB + TNB + GNS",61,2
"382",382,382,101234170689244,48804737734418.6,5519685010.95716,7816391.95942378,"GNB + TNB + GNS",61,3
"383",383,383,104741335057512,63567485397208.8,5451249282.83622,7672178.54379936,"GNB + TNB + GNS",61,4
"384",384,384,106601411202068,53447989519505.4,5503472124.231,7753447.80099166,"GNB + TNB + GNS",61,5
"385",385,385,103067184212077,61036417137100.7,5454432868.8048,7695640.08023483,"GNB + TNB + GNS",61,6
"386",386,386,101325721968530,51202343052935.4,5518486076.43815,7828822.25272734,"GNB + TNB + GNS",61,7
"387",387,387,104567596217945,58830121991642.3,5466059245.44588,7726738.92939447,"GNB + TNB + GNS",61,8
"388",388,388,104807085609039,56324263426949.3,5475782200.35852,7720034.27871492,"GNB + TNB + GNS",61,9
"389",389,389,104168160228785,55369995723575.3,5483356922.78454,7737411.90627236,"GNB + TNB + GNS",61,10
"390",390,390,101309373293492,48177648911466.1,5533546211.48131,7840553.31163902,"GNB + TNB + GNS",61,11
"391",391,391,104082717800888,59633571454144.3,5454634343.44879,7700235.4158472,"GNB + TNB + GNS",61,12
"392",392,392,105520752759054,49865430231045.1,5511166517.12188,7816896.52968699,"GNB + TNB + GNS",61,13
"393",393,393,101290196132793,58137277504234.4,5478448814.767,7770847.04910456,"GNB + TNB + GNS",61,14
"394",394,394,106552517086225,54631071817334,5505040171.57356,7764345.38951475,"GNB + TNB + GNS",61,15
"395",395,395,104602412725603,52003831573690.8,5512458796.53947,7814052.3055615,"GNB + TNB + GNS",61,16
"396",396,396,106450297961554,55615086142824.6,5479575711.47498,7737124.86260218,"GNB + TNB + GNS",61,17
"397",397,397,105109891941473,60081736443617.5,5454199673.41158,7695258.33363913,"GNB + TNB + GNS",61,18
"398",398,398,103077682083534,48037026066131.3,5528409448.37125,7825722.62417411,"GNB + TNB + GNS",61,19
"399",399,399,104869924704925,49796969247672.3,5515338713.37114,7803768.72334275,"GNB + TNB + GNS",61,20
"400",400,400,104371862749047,48856616717960.7,5518805329.6388,7814501.53300643,"GNB + TNB + GNS",61,21
"401",401,401,104914886291439,48169049498194.9,5526974826.0093,7836815.85306382,"GNB + TNB + GNS",61,22
"402",402,402,103794592098875,60354009772273.9,5479766406.19717,7720582.93011285,"GNB + TNB + GNS",62,1
"403",403,403,107500967324891,53931134925256.9,5540858444.05811,7778404.24909687,"GNB + TNB + GNS",62,2
"404",404,404,105461505311926,59085152318104.8,5499157928.74363,7735208.33588774,"GNB + TNB + GNS",62,3
"405",405,405,104230371924003,54733431382576.6,5519722435.66916,7777686.50080661,"GNB + TNB + GNS",62,4
"406",406,406,106024489960844,57187542021676.3,5500830193.72303,7744596.0025829,"GNB + TNB + GNS",62,5
"407",407,407,105168177077436,56150470360012.2,5513464569.73151,7757923.07230326,"GNB + TNB + GNS",62,6
"408",408,408,105838511396496,53976162465973.8,5532937714.03444,7767802.86290172,"GNB + TNB + GNS",62,7
"409",409,409,104796543679635,56673839175079.5,5507876673.39385,7774491.24528027,"GNB + TNB + GNS",62,8
"410",410,410,104748496953318,56715329045215.3,5502263263.9001,7745377.88703747,"GNB + TNB + GNS",62,9
"411",411,411,97601132903041,62355437959643.5,5383727662.70981,7689846.03749947,"GNB + TNB + GNS",63,1
"412",412,412,106187702238492,44788174789036,5533591129.478,7840526.08931891,"GNB + TNB + GNS",63,2
"413",413,413,105402953966623,41844684565862.6,5554000368.85123,7877321.90762957,"GNB + TNB + GNS",63,3
"414",414,414,100679578448400,54839388502098.7,5468439949.5195,7777131.98617085,"GNB + TNB + GNS",63,4
"415",415,415,104410416161781,46679407325276.9,5511064361.33298,7823695.89015914,"GNB + TNB + GNS",63,5
"416",416,416,101664185598405,59949168403630.5,5429197073.67911,7714012.58573656,"GNB + TNB + GNS",63,6
"417",417,417,98358891976928.6,61682491746208.2,5394360967.74574,7692204.48427748,"GNB + TNB + GNS",63,7
"418",418,418,103530983425756,54240162493936.2,5459105073.91678,7760129.8474886,"GNB + TNB + GNS",63,8
"419",419,419,98645773061099.8,56836552328410.3,5466802232.18658,7758574.74915319,"GNB + TNB + GNS",63,9
"420",420,420,101460780563121,61202659008095.6,5429582545.6224,7710979.5324746,"GNB + TNB + GNS",63,10
"421",421,421,104258076646806,51104430506320,5525654104.67074,7796686.25986173,"GNB + TNB + GNS",63,11
"422",422,422,102484262347099,49070279814329.1,5532830474.35578,7831003.58026627,"GNB + TNB + GNS",63,12
"423",423,423,103937681113661,43475030993537.4,5543806643.35156,7860275.8608104,"GNB + TNB + GNS",63,13
"424",424,424,102666228042544,58270552909033.7,5462452658.69476,7741776.02580683,"GNB + TNB + GNS",63,14
"425",425,425,104078933234841,52767602597431.6,5531686025.06947,7785844.08089675,"GNB + TNB + GNS",63,15
"426",426,426,105872133260337,45763491897298.9,5536645181.85565,7845602.55866155,"GNB + TNB + GNS",63,16
"427",427,427,102517461490194,45166516808661.5,5538819972.99769,7842648.4845784,"GNB + TNB + GNS",63,17
"428",428,428,105322671059464,46058650735224.1,5531803182.42658,7839869.20679464,"GNB + TNB + GNS",63,18
"429",429,429,104348965230587,45970562732651.6,5531926826.85907,7816992.52632854,"GNB + TNB + GNS",63,19
"430",430,430,95381829326382.8,59907704141682.4,5369968489.93618,7698101.82113974,"GNB + TNB + GNS",64,1
"431",431,431,95022687912494.8,59209679403590.4,5376944033.76366,7692755.65416856,"GNB + TNB + GNS",64,2
"432",432,432,96485162632270.4,58515128200393.1,5366004150.86767,7717789.16503801,"GNB + TNB + GNS",64,3
"433",433,433,104799871784615,51366035259937.4,5538320437.20046,7837093.8869411,"GNB + TNB + GNS",64,4
"434",434,434,103882663719992,40169812387089.9,5549693818.29304,7899780.81705263,"GNB + TNB + GNS",64,5
"435",435,435,102291623513436,45865654770972.9,5539316468.20003,7867587.91697183,"GNB + TNB + GNS",64,6
"436",436,436,102769622903220,51633974017263.7,5488163464.6351,7771783.08874911,"GNB + TNB + GNS",64,7
"437",437,437,102222621851312,41859602571696.5,5545755602.55193,7888440.30157708,"GNB + TNB + GNS",64,8
"438",438,438,101802042138895,53787752143199.2,5471871984.50764,7799104.84692869,"GNB + TNB + GNS",64,9
"439",439,439,98631909775426.2,56480032732482.9,5441377362.00751,7736523.39362842,"GNB + TNB + GNS",64,10
"440",440,440,100170099943303,56727792436802.2,5429143070.82494,7737588.41620902,"GNB + TNB + GNS",64,11
"441",441,441,97035058841533,57870851630933.7,5400386274.47766,7729593.48856421,"GNB + TNB + GNS",64,12
"442",442,442,98206578208431.7,57720376330545,5400867188.93427,7710997.26604242,"GNB + TNB + GNS",64,13
"443",443,443,98321450652860.1,57459904171215.2,5426058295.47272,7738300.38591272,"GNB + TNB + GNS",64,14
"444",444,444,95852176137238.7,58451411313672.7,5377600159.43838,7720463.426385,"GNB + TNB + GNS",64,15
"445",445,445,101497534597128,51829099763788.5,5477645096.58626,7813650.93189914,"GNB + TNB + GNS",64,16
"446",446,446,101052369224250,54595885760904.1,5443423069.48624,7736701.18804726,"GNB + TNB + GNS",64,17
"447",447,447,101504066036436,54385183338002.4,5449648665.56587,7778763.08849044,"GNB + TNB + GNS",64,18
"448",448,448,101642545473072,43847249273345,5541026324.46389,7857788.85189736,"GNB + TNB + GNS",65,1
"449",449,449,106573094649053,52349620566535.8,5509948588.76474,7778469.49793632,"GNB + TNB + GNS",65,2
"450",450,450,102277994381849,43454897371519.9,5535513643.25144,7854231.45443085,"GNB + TNB + GNS",65,3
"451",451,451,97928193935298.7,60710583644404.8,5382891010.67584,7706175.44192402,"GNB + TNB + GNS",65,4
"452",452,452,99522090839919.7,60499444409839.1,5414632453.24083,7728322.75774293,"GNB + TNB + GNS",65,5
"453",453,453,102933667543731,58689925468324.5,5439646122.66516,7722809.76929531,"GNB + TNB + GNS",65,6
"454",454,454,104920275070947,54072221609994.5,5496067346.18949,7775207.95227543,"GNB + TNB + GNS",65,7
"455",455,455,103817391096660,48321615469276.9,5524683242.76384,7822050.50095804,"GNB + TNB + GNS",65,8
"456",456,456,102031675777008,54126743153661.9,5465134490.23498,7766420.58426928,"GNB + TNB + GNS",65,9
"457",457,457,101513909627531,45756783598920.3,5526765813.61371,7850177.31935525,"GNB + TNB + GNS",65,10
"458",458,458,100286672625311,44952500524418.3,5532271768.07746,7843342.5841247,"GNB + TNB + GNS",65,11
